,G,p1,p2,post,pre,x
8057,True,0.57,0.32,0,0,0
8058,True,0.57,0.32,0,0,0
8059,False,0.57,0.32,1,1,1
8060,True,0.57,0.32,0,0,0
8061,True,0.57,0.32,0,0,0
8062,True,0.57,0.32,0,0,0
8063,True,0.57,0.32,0,0,0
8064,False,0.57,0.32,1,1,1
8065,False,0.57,0.32,1,1,1
8066,False,0.57,0.32,1,1,1
8067,True,0.57,0.32,0,0,0
8068,False,0.57,0.32,1,1,1
8069,False,0.57,0.32,0,0,-1
8070,True,0.57,0.32,0,0,0
8071,False,0.57,0.32,0,0,-1
8072,True,0.57,0.32,0,0,0
8073,False,0.57,0.32,1,1,1
8074,True,0.57,0.32,0,0,0
8075,False,0.57,0.32,0,0,-1
8076,True,0.57,0.32,0,0,0
8077,True,0.57,0.32,0,0,0
8078,True,0.57,0.32,0,0,0
8079,False,0.57,0.32,1,1,1
8080,True,0.57,0.32,0,0,0
8081,False,0.57,0.32,1,1,1
8082,True,0.57,0.32,0,0,0
8083,True,0.57,0.32,0,0,0
8084,True,0.57,0.32,0,0,0
8085,True,0.57,0.32,0,0,0
8086,True,0.57,0.32,0,0,0
8087,False,0.57,0.32,0,0,-1
8088,False,0.57,0.32,0,0,-1
8089,True,0.57,0.32,0,0,0
8090,False,0.57,0.32,1,1,1
8091,False,0.57,0.32,1,1,1
8092,False,0.57,0.32,1,1,1
8093,True,0.57,0.32,0,0,0
8094,False,0.57,0.32,0,0,-1
8095,True,0.57,0.32,0,0,0
8096,False,0.57,0.32,1,1,1
8097,False,0.57,0.32,1,1,1
8098,False,0.57,0.32,0,0,-1
8099,False,0.57,0.32,1,1,1
8100,False,0.57,0.32,1,1,1
8101,True,0.57,0.32,0,0,0
8102,False,0.57,0.32,0,0,-1
8103,True,0.57,0.32,0,0,0
8104,False,0.57,0.32,1,1,1
8105,False,0.57,0.32,1,1,1
8106,True,0.57,0.32,0,0,0
8107,False,0.57,0.32,1,1,1
8108,True,0.57,0.32,0,0,0
8109,True,0.57,0.32,0,0,0
8110,True,0.57,0.32,0,0,0
8111,True,0.57,0.32,0,0,0
8112,False,0.57,0.32,1,1,1
8113,True,0.57,0.32,0,0,0
8114,False,0.57,0.32,1,1,1
8115,True,0.57,0.32,0,0,0
8116,True,0.57,0.32,0,0,0
8117,False,0.57,0.32,0,0,-1
8118,True,0.57,0.32,0,0,0
8119,False,0.57,0.32,1,1,1
8120,False,0.57,0.32,1,1,1
8121,True,0.57,0.32,0,0,0
8122,True,0.57,0.32,0,0,0
8123,True,0.57,0.32,0,0,0
8124,True,0.57,0.32,0,0,0
8125,False,0.57,0.32,1,1,1
8126,False,0.57,0.32,0,0,-1
8127,True,0.57,0.32,0,0,0
8128,True,0.57,0.32,0,0,0
8129,True,0.57,0.32,0,0,0
8130,True,0.57,0.32,0,0,0
8131,True,0.57,0.32,0,0,0
8132,False,0.57,0.32,0,0,-1
8133,True,0.57,0.32,0,0,0
8134,False,0.57,0.32,1,1,1
8135,True,0.57,0.32,0,0,0
8136,True,0.57,0.32,0,0,0
8137,True,0.57,0.32,0,0,0
8138,False,0.57,0.32,0,0,-1
8139,True,0.57,0.32,0,0,0
8140,True,0.57,0.32,0,0,0
8141,False,0.57,0.32,1,1,1
8142,True,0.57,0.32,0,0,0
8143,True,0.57,0.32,0,0,0
8144,False,0.57,0.32,1,1,1
8145,True,0.57,0.32,0,0,0
8146,False,0.57,0.32,1,1,1
8147,False,0.57,0.32,1,1,1
8148,False,0.57,0.32,0,0,-1
8149,False,0.57,0.32,0,0,-1
8150,True,0.57,0.32,0,0,0
8151,True,0.57,0.32,0,0,0
8152,True,0.57,0.32,0,0,0
8153,False,0.57,0.32,1,1,1
8154,False,0.57,0.32,1,1,1
8155,False,0.57,0.32,0,0,-1
8156,True,0.57,0.32,0,0,0
8157,True,0.57,0.32,0,0,0
8158,False,0.57,0.32,0,0,-1
8159,False,0.57,0.32,1,1,1
8160,True,0.57,0.32,0,0,0
8161,True,0.57,0.32,0,0,0
8162,False,0.57,0.32,0,0,-1
8163,False,0.57,0.32,0,0,-1
8164,False,0.57,0.32,1,1,1
8165,True,0.57,0.32,0,0,0
8166,True,0.57,0.32,0,0,0
8167,True,0.57,0.32,0,0,0
8168,False,0.57,0.32,1,1,1
8169,True,0.57,0.32,0,0,0
8170,False,0.57,0.32,0,0,-1
8171,True,0.57,0.32,0,0,0
8172,True,0.57,0.32,0,0,0
8173,False,0.57,0.32,1,1,1
8174,False,0.57,0.32,1,1,1
8175,True,0.57,0.32,0,0,0
8176,False,0.57,0.32,1,1,1
8177,True,0.57,0.32,0,0,0
8178,True,0.57,0.32,0,0,0
8179,True,0.57,0.32,0,0,0
8180,True,0.57,0.32,0,0,0
8181,True,0.57,0.32,0,0,0
8182,False,0.57,0.32,1,1,1
8183,False,0.57,0.32,0,0,-1
8184,True,0.57,0.32,0,0,0
8185,False,0.57,0.32,1,1,1
8186,False,0.57,0.32,1,1,1
8187,False,0.57,0.32,1,1,1
8188,True,0.57,0.32,0,0,0
8189,False,0.57,0.32,0,0,-1
8190,True,0.57,0.32,0,0,0
8191,False,0.57,0.32,1,1,1
8192,True,0.57,0.32,0,0,0
8193,False,0.57,0.32,1,1,1
8194,False,0.57,0.32,1,1,1
8195,True,0.57,0.32,0,0,0
8196,False,0.57,0.32,1,1,1
8197,False,0.57,0.32,1,1,1
8198,False,0.57,0.32,1,1,1
8199,True,0.57,0.32,0,0,0
8200,False,0.57,0.32,1,1,1
8201,False,0.57,0.32,0,0,-1
8202,False,0.57,0.32,1,1,1
8203,False,0.57,0.32,1,1,1
8204,True,0.57,0.32,0,0,0
8205,False,0.57,0.32,0,0,-1
8206,False,0.57,0.32,1,1,1
8207,True,0.57,0.32,0,0,0
8208,True,0.57,0.32,0,0,0
8209,True,0.57,0.32,0,0,0
8210,True,0.57,0.32,0,0,0
8211,True,0.57,0.32,0,0,0
8212,False,0.57,0.32,1,1,1
8213,True,0.57,0.32,0,0,0
8214,True,0.57,0.32,0,0,0
8215,False,0.57,0.32,1,1,1
8216,True,0.57,0.32,0,0,0
8217,True,0.57,0.32,0,0,0
8218,False,0.57,0.32,1,1,1
8219,False,0.57,0.32,0,0,-1
8220,True,0.57,0.32,0,0,0
8221,False,0.57,0.32,0,0,-1
8222,False,0.57,0.32,1,1,1
8223,True,0.57,0.32,0,0,0
8224,False,0.57,0.32,1,1,1
8225,False,0.57,0.32,1,1,1
8226,True,0.57,0.32,0,0,0
8227,True,0.57,0.32,0,0,0
8228,False,0.57,0.32,0,0,-1
8229,True,0.57,0.32,0,0,0
8230,False,0.57,0.32,1,1,1
8231,True,0.57,0.32,0,0,0
8232,True,0.57,0.32,0,0,0
8233,False,0.57,0.32,1,1,1
8234,False,0.57,0.32,0,0,-1
8235,False,0.57,0.32,0,0,-1
8236,False,0.57,0.32,1,1,1
8237,False,0.57,0.32,0,0,-1
8238,True,0.57,0.32,0,0,0
8239,True,0.57,0.32,0,0,0
8240,True,0.57,0.32,0,0,0
8241,False,0.57,0.32,1,1,1
8242,False,0.57,0.32,1,1,1
8243,True,0.57,0.32,0,0,0
8244,False,0.57,0.32,0,0,-1
8245,True,0.57,0.32,0,0,0
8246,True,0.57,0.32,0,0,0
8247,True,0.57,0.32,0,0,0
8248,True,0.57,0.32,0,0,0
8249,True,0.57,0.32,0,0,0
8250,True,0.57,0.32,0,0,0
8251,True,0.57,0.32,0,0,0
8252,True,0.57,0.32,0,0,0
8253,False,0.57,0.32,0,0,-1
8254,True,0.57,0.32,0,0,0
8255,False,0.57,0.32,0,0,-1
8256,False,0.57,0.32,1,1,1
8257,False,0.57,0.32,1,1,1
8258,True,0.57,0.32,0,0,0
8259,False,0.57,0.32,1,1,1
8260,False,0.57,0.32,1,1,1
8261,True,0.57,0.32,0,0,0
8262,False,0.57,0.32,1,1,1
8263,True,0.57,0.32,0,0,0
8264,False,0.57,0.32,0,0,-1
8265,True,0.57,0.32,0,0,0
8266,True,0.57,0.32,0,0,0
8267,False,0.57,0.32,0,0,-1
8268,True,0.57,0.32,0,0,0
8269,False,0.57,0.32,0,0,-1
8270,False,0.57,0.32,1,1,1
8271,True,0.57,0.32,0,0,0
8272,False,0.57,0.32,0,0,-1
8273,True,0.57,0.32,0,0,0
8274,False,0.57,0.32,0,0,-1
8275,False,0.57,0.32,1,1,1
8276,True,0.57,0.32,0,0,0
8277,False,0.57,0.32,1,1,1
8278,True,0.57,0.32,0,0,0
8279,True,0.57,0.32,0,0,0
8280,False,0.57,0.32,1,1,1
8281,True,0.57,0.32,0,0,0
8282,True,0.57,0.32,0,0,0
8283,False,0.57,0.32,1,1,1
8284,True,0.57,0.32,0,0,0
8285,False,0.57,0.32,0,0,-1
8286,False,0.57,0.32,1,1,1
8287,False,0.57,0.32,0,0,-1
8288,True,0.57,0.32,0,0,0
8289,True,0.57,0.32,0,0,0
8290,True,0.57,0.32,0,0,0
8291,True,0.57,0.32,0,0,0
8292,True,0.57,0.32,0,0,0
8293,True,0.57,0.32,0,0,0
8294,True,0.57,0.32,0,0,0
8295,True,0.57,0.32,0,0,0
8296,False,0.57,0.32,1,1,1
8297,True,0.57,0.32,0,0,0
8298,True,0.57,0.32,0,0,0
8299,False,0.57,0.32,1,1,1
8300,True,0.57,0.32,0,0,0
8301,False,0.57,0.32,1,1,1
8302,True,0.57,0.32,0,0,0
8303,True,0.57,0.32,0,0,0
8304,True,0.57,0.32,0,0,0
8305,False,0.57,0.32,0,0,-1
8306,True,0.57,0.32,0,0,0
8307,False,0.57,0.32,1,1,1
8308,True,0.57,0.32,0,0,0
8309,True,0.57,0.32,0,0,0
8310,True,0.57,0.32,0,0,0
8311,True,0.57,0.32,0,0,0
8312,False,0.57,0.32,0,0,-1
8313,True,0.57,0.32,0,0,0
8314,True,0.57,0.32,0,0,0
8315,True,0.57,0.32,0,0,0
8316,False,0.57,0.32,1,1,1
8317,False,0.57,0.32,1,1,1
8318,False,0.57,0.32,1,1,1
8319,False,0.57,0.32,1,1,1
8320,False,0.57,0.32,1,1,1
8321,True,0.57,0.32,0,0,0
8322,True,0.57,0.32,0,0,0
8323,False,0.57,0.32,1,1,1
8324,True,0.57,0.32,0,0,0
8325,False,0.57,0.32,0,0,-1
8326,True,0.57,0.32,0,0,0
8327,True,0.57,0.32,0,0,0
8328,True,0.57,0.32,0,0,0
8329,False,0.57,0.32,0,0,-1
8330,True,0.57,0.32,0,0,0
8331,False,0.57,0.32,1,1,1
8332,True,0.57,0.32,0,0,0
8333,False,0.57,0.32,0,0,-1
8334,False,0.57,0.32,1,1,1
8335,True,0.57,0.32,0,0,0
8336,False,0.57,0.32,0,0,-1
8337,False,0.57,0.32,1,1,1
8338,True,0.57,0.32,0,0,0
8339,True,0.57,0.32,0,0,0
8340,True,0.57,0.32,0,0,0
8341,True,0.57,0.32,0,0,0
8342,True,0.57,0.32,0,0,0
8343,False,0.57,0.32,1,1,1
8344,False,0.57,0.32,1,1,1
8345,True,0.57,0.32,0,0,0
8346,False,0.57,0.32,1,1,1
8347,True,0.57,0.32,0,0,0
8348,False,0.57,0.32,0,0,-1
8349,False,0.57,0.32,0,0,-1
8350,True,0.57,0.32,0,0,0
8351,True,0.57,0.32,0,0,0
8352,False,0.57,0.32,0,0,-1
8353,True,0.57,0.32,0,0,0
8354,True,0.57,0.32,0,0,0
8355,False,0.57,0.32,0,0,-1
8356,True,0.57,0.32,0,0,0
8357,True,0.57,0.32,0,0,0
8358,True,0.57,0.32,0,0,0
8359,False,0.57,0.32,1,1,1
8360,True,0.57,0.32,0,0,0
8361,True,0.57,0.32,0,0,0
8362,False,0.57,0.32,0,0,-1
8363,False,0.57,0.32,1,1,1
8364,True,0.57,0.32,0,0,0
8365,False,0.57,0.32,1,1,1
8366,False,0.57,0.32,1,1,1
8367,True,0.57,0.32,0,0,0
8368,True,0.57,0.32,0,0,0
8369,True,0.57,0.32,0,0,0
8370,True,0.57,0.32,0,0,0
8371,True,0.57,0.32,0,0,0
8372,True,0.57,0.32,0,0,0
8373,True,0.57,0.32,0,0,0
8374,False,0.57,0.32,0,0,-1
8375,False,0.57,0.32,1,1,1
8376,False,0.57,0.32,1,1,1
8377,True,0.57,0.32,0,0,0
8378,False,0.57,0.32,0,0,-1
8379,False,0.57,0.32,1,1,1
8380,True,0.57,0.32,0,0,0
8381,False,0.57,0.32,0,0,-1
8382,False,0.57,0.32,1,1,1
8383,True,0.57,0.32,0,0,0
8384,True,0.57,0.32,0,0,0
8385,True,0.57,0.32,0,0,0
8386,False,0.57,0.32,0,0,-1
8387,True,0.57,0.32,0,0,0
8388,True,0.57,0.32,0,0,0
8389,False,0.57,0.32,1,1,1
8390,True,0.57,0.32,0,0,0
8391,False,0.57,0.32,1,1,1
8392,True,0.57,0.32,0,0,0
8393,False,0.57,0.32,0,0,-1
8394,True,0.57,0.32,0,0,0
8395,True,0.57,0.32,0,0,0
8396,False,0.57,0.32,0,0,-1
8397,False,0.57,0.32,1,1,1
8398,False,0.57,0.32,1,1,1
8399,False,0.57,0.32,1,1,1
8400,False,0.57,0.32,1,1,1
8401,True,0.57,0.32,0,0,0
8402,True,0.57,0.32,0,0,0
8403,True,0.57,0.32,0,0,0
8404,False,0.57,0.32,0,0,-1
8405,False,0.57,0.32,1,1,1
8406,False,0.57,0.32,0,0,-1
8407,False,0.57,0.32,0,0,-1
8408,False,0.57,0.32,1,1,1
8409,True,0.57,0.32,0,0,0
8410,True,0.57,0.32,0,0,0
8411,False,0.57,0.32,0,0,-1
8412,False,0.57,0.32,1,1,1
8413,True,0.57,0.32,0,0,0
8414,True,0.57,0.32,0,0,0
8415,True,0.57,0.32,0,0,0
8416,True,0.57,0.32,0,0,0
8417,False,0.57,0.32,0,0,-1
8418,False,0.57,0.32,1,1,1
8419,True,0.57,0.32,0,0,0
8420,False,0.57,0.32,1,1,1
8421,True,0.57,0.32,0,0,0
8422,True,0.57,0.32,0,0,0
8423,False,0.57,0.32,1,1,1
8424,False,0.57,0.32,1,1,1
8425,False,0.57,0.32,1,1,1
8426,True,0.57,0.32,0,0,0
8427,True,0.57,0.32,0,0,0
8428,False,0.57,0.32,0,0,-1
8429,True,0.57,0.32,0,0,0
8430,False,0.57,0.32,0,0,-1
8431,False,0.57,0.32,1,1,1
8432,False,0.57,0.32,1,1,1
8433,True,0.57,0.32,0,0,0
8434,True,0.57,0.32,0,0,0
8435,True,0.57,0.32,0,0,0
8436,False,0.57,0.32,1,1,1
8437,False,0.57,0.32,1,1,1
8438,False,0.57,0.32,1,1,1
8439,False,0.57,0.32,1,1,1
8440,False,0.57,0.32,1,1,1
8441,True,0.57,0.32,0,0,0
8442,True,0.57,0.32,0,0,0
8443,False,0.57,0.32,1,1,1
8444,False,0.57,0.32,1,1,1
8445,True,0.57,0.32,0,0,0
8446,True,0.57,0.32,0,0,0
8447,False,0.57,0.32,0,0,-1
8448,False,0.57,0.32,1,1,1
8449,False,0.57,0.32,1,1,1
8450,False,0.57,0.32,1,1,1
8451,True,0.57,0.32,0,0,0
8452,True,0.57,0.32,0,0,0
8453,True,0.57,0.32,0,0,0
8454,True,0.57,0.32,0,0,0
8455,True,0.57,0.32,0,0,0
8456,True,0.57,0.32,0,0,0
8457,True,0.57,0.32,0,0,0
8458,True,0.57,0.32,0,0,0
8459,False,0.57,0.32,1,1,1
8460,False,0.57,0.32,0,0,-1
8461,False,0.57,0.32,1,1,1
8462,True,0.57,0.32,0,0,0
8463,True,0.57,0.32,0,0,0
8464,False,0.57,0.32,0,0,-1
8465,False,0.57,0.32,1,1,1
8466,True,0.57,0.32,0,0,0
8467,False,0.57,0.32,1,1,1
8468,False,0.57,0.32,0,0,-1
8469,False,0.57,0.32,1,1,1
8470,False,0.57,0.32,1,1,1
8471,True,0.57,0.32,0,0,0
8472,False,0.57,0.32,1,1,1
8473,True,0.57,0.32,0,0,0
8474,False,0.57,0.32,1,1,1
8475,False,0.57,0.32,1,1,1
8476,False,0.57,0.32,1,1,1
8477,False,0.57,0.32,1,1,1
8478,True,0.57,0.32,0,0,0
8479,False,0.57,0.32,1,1,1
8480,True,0.57,0.32,0,0,0
8481,True,0.57,0.32,0,0,0
8482,False,0.57,0.32,1,1,1
8483,True,0.57,0.32,0,0,0
8484,True,0.57,0.32,0,0,0
8485,False,0.57,0.32,0,0,-1
8486,False,0.57,0.32,0,0,-1
8487,True,0.57,0.32,0,0,0
8488,True,0.57,0.32,0,0,0
8489,False,0.57,0.32,1,1,1
8490,False,0.57,0.32,1,1,1
8491,True,0.57,0.32,0,0,0
8492,False,0.57,0.32,1,1,1
8493,False,0.57,0.32,0,0,-1
8494,False,0.57,0.32,1,1,1
8495,True,0.57,0.32,0,0,0
8496,False,0.57,0.32,0,0,-1
8497,True,0.57,0.32,0,0,0
8498,True,0.57,0.32,0,0,0
8499,True,0.57,0.32,0,0,0
8500,True,0.79,0.45,0,0,0
8501,True,0.79,0.45,0,0,0
8502,False,0.79,0.45,0,0,-1
8503,True,0.79,0.45,0,0,0
8504,True,0.79,0.45,0,0,0
8505,True,0.79,0.45,0,0,0
8506,True,0.79,0.45,0,0,0
8507,True,0.79,0.45,0,0,0
8508,True,0.79,0.45,0,0,0
8509,True,0.79,0.45,0,0,0
8510,True,0.79,0.45,0,0,0
8511,True,0.79,0.45,0,0,0
8512,False,0.79,0.45,0,0,-1
8513,True,0.79,0.45,0,0,0
8514,True,0.79,0.45,0,0,0
8515,False,0.79,0.45,0,0,-1
8516,True,0.79,0.45,0,0,0
8517,False,0.79,0.45,0,0,-1
8518,True,0.79,0.45,0,0,0
8519,True,0.79,0.45,0,0,0
8520,True,0.79,0.45,0,0,0
8521,True,0.79,0.45,0,0,0
8522,False,0.79,0.45,1,1,1
8523,True,0.79,0.45,0,0,0
8524,False,0.79,0.45,0,0,-1
8525,True,0.79,0.45,0,0,0
8526,False,0.79,0.45,0,0,-1
8527,False,0.79,0.45,1,1,1
8528,True,0.79,0.45,0,0,0
8529,True,0.79,0.45,0,0,0
8530,False,0.79,0.45,1,1,1
8531,False,0.79,0.45,0,0,-1
8532,True,0.79,0.45,0,0,0
8533,True,0.79,0.45,0,0,0
8534,True,0.79,0.45,0,0,0
8535,True,0.79,0.45,0,0,0
8536,True,0.79,0.45,0,0,0
8537,True,0.79,0.45,0,0,0
8538,True,0.79,0.45,0,0,0
8539,True,0.79,0.45,0,0,0
8540,True,0.79,0.45,0,0,0
8541,True,0.79,0.45,0,0,0
8542,True,0.79,0.45,0,0,0
8543,True,0.79,0.45,0,0,0
8544,True,0.79,0.45,0,0,0
8545,False,0.79,0.45,0,0,-1
8546,True,0.79,0.45,0,0,0
8547,True,0.79,0.45,0,0,0
8548,True,0.79,0.45,0,0,0
8549,True,0.79,0.45,0,0,0
8550,True,0.79,0.45,0,0,0
8551,True,0.79,0.45,0,0,0
8552,False,0.79,0.45,1,1,1
8553,True,0.79,0.45,0,0,0
8554,True,0.79,0.45,0,0,0
8555,False,0.79,0.45,0,0,-1
8556,True,0.79,0.45,0,0,0
8557,False,0.79,0.45,0,0,-1
8558,False,0.79,0.45,1,1,1
8559,True,0.79,0.45,0,0,0
8560,False,0.79,0.45,1,1,1
8561,True,0.79,0.45,0,0,0
8562,False,0.79,0.45,1,1,1
8563,True,0.79,0.45,0,0,0
8564,True,0.79,0.45,0,0,0
8565,True,0.79,0.45,0,0,0
8566,True,0.79,0.45,0,0,0
8567,False,0.79,0.45,1,1,1
8568,True,0.79,0.45,0,0,0
8569,True,0.79,0.45,0,0,0
8570,True,0.79,0.45,0,0,0
8571,True,0.79,0.45,0,0,0
8572,False,0.79,0.45,0,0,-1
8573,True,0.79,0.45,0,0,0
8574,False,0.79,0.45,1,1,1
8575,True,0.79,0.45,0,0,0
8576,True,0.79,0.45,0,0,0
8577,True,0.79,0.45,0,0,0
8578,True,0.79,0.45,0,0,0
8579,True,0.79,0.45,0,0,0
8580,True,0.79,0.45,0,0,0
8581,False,0.79,0.45,1,1,1
8582,True,0.79,0.45,0,0,0
8583,True,0.79,0.45,0,0,0
8584,True,0.79,0.45,0,0,0
8585,True,0.79,0.45,0,0,0
8586,False,0.79,0.45,1,1,1
8587,True,0.79,0.45,0,0,0
8588,True,0.79,0.45,0,0,0
8589,True,0.79,0.45,0,0,0
8590,True,0.79,0.45,0,0,0
8591,True,0.79,0.45,0,0,0
8592,True,0.79,0.45,0,0,0
8593,False,0.79,0.45,1,1,1
8594,True,0.79,0.45,0,0,0
8595,True,0.79,0.45,0,0,0
8596,True,0.79,0.45,0,0,0
8597,True,0.79,0.45,0,0,0
8598,True,0.79,0.45,0,0,0
8599,False,0.79,0.45,0,0,-1
8600,True,0.79,0.45,0,0,0
8601,True,0.79,0.45,0,0,0
8602,True,0.79,0.45,0,0,0
8603,False,0.79,0.45,0,0,-1
8604,False,0.79,0.45,0,0,-1
8605,True,0.79,0.45,0,0,0
8606,False,0.79,0.45,0,0,-1
8607,True,0.79,0.45,0,0,0
8608,False,0.79,0.45,1,1,1
8609,True,0.79,0.45,0,0,0
8610,True,0.79,0.45,0,0,0
8611,True,0.79,0.45,0,0,0
8612,True,0.79,0.45,0,0,0
8613,True,0.79,0.45,0,0,0
8614,True,0.79,0.45,0,0,0
8615,True,0.79,0.45,0,0,0
8616,True,0.79,0.45,0,0,0
8617,True,0.79,0.45,0,0,0
8618,True,0.79,0.45,0,0,0
8619,True,0.79,0.45,0,0,0
8620,True,0.79,0.45,0,0,0
8621,True,0.79,0.45,0,0,0
8622,True,0.79,0.45,0,0,0
8623,False,0.79,0.45,1,1,1
8624,True,0.79,0.45,0,0,0
8625,True,0.79,0.45,0,0,0
8626,True,0.79,0.45,0,0,0
8627,True,0.79,0.45,0,0,0
8628,False,0.79,0.45,1,1,1
8629,False,0.79,0.45,0,0,-1
8630,True,0.79,0.45,0,0,0
8631,True,0.79,0.45,0,0,0
8632,False,0.79,0.45,0,0,-1
8633,True,0.79,0.45,0,0,0
8634,True,0.79,0.45,0,0,0
8635,True,0.79,0.45,0,0,0
8636,True,0.79,0.45,0,0,0
8637,False,0.79,0.45,1,1,1
8638,True,0.79,0.45,0,0,0
8639,True,0.79,0.45,0,0,0
8640,True,0.79,0.45,0,0,0
8641,False,0.79,0.45,1,1,1
8642,True,0.79,0.45,0,0,0
8643,True,0.79,0.45,0,0,0
8644,True,0.79,0.45,0,0,0
8645,True,0.79,0.45,0,0,0
8646,True,0.79,0.45,0,0,0
8647,True,0.79,0.45,0,0,0
8648,True,0.79,0.45,0,0,0
8649,True,0.79,0.45,0,0,0
8650,False,0.79,0.45,0,0,-1
8651,False,0.79,0.45,0,0,-1
8652,True,0.79,0.45,0,0,0
8653,True,0.79,0.45,0,0,0
8654,True,0.79,0.45,0,0,0
8655,True,0.79,0.45,0,0,0
8656,True,0.79,0.45,0,0,0
8657,True,0.79,0.45,0,0,0
8658,False,0.79,0.45,1,1,1
8659,True,0.79,0.45,0,0,0
8660,True,0.79,0.45,0,0,0
8661,True,0.79,0.45,0,0,0
8662,True,0.79,0.45,0,0,0
8663,False,0.79,0.45,1,1,1
8664,True,0.79,0.45,0,0,0
8665,False,0.79,0.45,1,1,1
8666,False,0.79,0.45,1,1,1
8667,True,0.79,0.45,0,0,0
8668,True,0.79,0.45,0,0,0
8669,False,0.79,0.45,0,0,-1
8670,True,0.79,0.45,0,0,0
8671,True,0.79,0.45,0,0,0
8672,True,0.79,0.45,0,0,0
8673,True,0.79,0.45,0,0,0
8674,True,0.79,0.45,0,0,0
8675,True,0.79,0.45,0,0,0
8676,True,0.79,0.45,0,0,0
8677,True,0.79,0.45,0,0,0
8678,False,0.79,0.45,1,1,1
8679,True,0.79,0.45,0,0,0
8680,True,0.79,0.45,0,0,0
8681,True,0.79,0.45,0,0,0
8682,True,0.79,0.45,0,0,0
8683,True,0.79,0.45,0,0,0
8684,True,0.79,0.45,0,0,0
8685,True,0.79,0.45,0,0,0
8686,False,0.79,0.45,0,0,-1
8687,False,0.79,0.45,1,1,1
8688,True,0.79,0.45,0,0,0
8689,True,0.79,0.45,0,0,0
8690,False,0.79,0.45,0,0,-1
8691,False,0.79,0.45,1,1,1
8692,True,0.79,0.45,0,0,0
8693,True,0.79,0.45,0,0,0
8694,True,0.79,0.45,0,0,0
8695,True,0.79,0.45,0,0,0
8696,True,0.79,0.45,0,0,0
8697,True,0.79,0.45,0,0,0
8698,True,0.79,0.45,0,0,0
8699,True,0.79,0.45,0,0,0
8700,False,0.79,0.45,0,0,-1
8701,False,0.79,0.45,1,1,1
8702,True,0.79,0.45,0,0,0
8703,False,0.79,0.45,1,1,1
8704,True,0.79,0.45,0,0,0
8705,True,0.79,0.45,0,0,0
8706,True,0.79,0.45,0,0,0
8707,True,0.79,0.45,0,0,0
8708,True,0.79,0.45,0,0,0
8709,True,0.79,0.45,0,0,0
8710,True,0.79,0.45,0,0,0
8711,False,0.79,0.45,1,1,1
8712,True,0.79,0.45,0,0,0
8713,False,0.79,0.45,1,1,1
8714,True,0.79,0.45,0,0,0
8715,True,0.79,0.45,0,0,0
8716,True,0.79,0.45,0,0,0
8717,True,0.79,0.45,0,0,0
8718,False,0.79,0.45,1,1,1
8719,True,0.79,0.45,0,0,0
8720,False,0.79,0.45,1,1,1
8721,True,0.79,0.45,0,0,0
8722,True,0.79,0.45,0,0,0
8723,True,0.79,0.45,0,0,0
8724,False,0.79,0.45,1,1,1
8725,True,0.79,0.45,0,0,0
8726,True,0.79,0.45,0,0,0
8727,True,0.79,0.45,0,0,0
8728,False,0.79,0.45,0,0,-1
8729,True,0.79,0.45,0,0,0
8730,True,0.79,0.45,0,0,0
8731,True,0.79,0.45,0,0,0
8732,False,0.79,0.45,0,0,-1
8733,True,0.79,0.45,0,0,0
8734,True,0.79,0.45,0,0,0
8735,True,0.79,0.45,0,0,0
8736,False,0.79,0.45,1,1,1
8737,True,0.79,0.45,0,0,0
8738,True,0.79,0.45,0,0,0
8739,True,0.79,0.45,0,0,0
8740,True,0.79,0.45,0,0,0
8741,True,0.79,0.45,0,0,0
8742,True,0.79,0.45,0,0,0
8743,True,0.79,0.45,0,0,0
8744,True,0.79,0.45,0,0,0
8745,True,0.79,0.45,0,0,0
8746,True,0.79,0.45,0,0,0
8747,False,0.79,0.45,1,1,1
8748,False,0.79,0.45,1,1,1
8749,True,0.79,0.45,0,0,0
8750,True,0.79,0.45,0,0,0
8751,False,0.79,0.45,1,1,1
8752,True,0.79,0.45,0,0,0
8753,True,0.79,0.45,0,0,0
8754,True,0.79,0.45,0,0,0
8755,True,0.79,0.45,0,0,0
8756,True,0.79,0.45,0,0,0
8757,False,0.79,0.45,1,1,1
8758,True,0.79,0.45,0,0,0
8759,True,0.79,0.45,0,0,0
8760,True,0.79,0.45,0,0,0
8761,False,0.79,0.45,1,1,1
8762,False,0.79,0.45,1,1,1
8763,False,0.79,0.45,0,0,-1
8764,True,0.79,0.45,0,0,0
8765,True,0.79,0.45,0,0,0
8766,True,0.79,0.45,0,0,0
8767,True,0.79,0.45,0,0,0
8768,True,0.79,0.45,0,0,0
8769,True,0.79,0.45,0,0,0
8770,True,0.79,0.45,0,0,0
8771,True,0.79,0.45,0,0,0
8772,True,0.79,0.45,0,0,0
8773,True,0.79,0.45,0,0,0
8774,True,0.79,0.45,0,0,0
8775,True,0.79,0.45,0,0,0
8776,True,0.79,0.45,0,0,0
8777,True,0.79,0.45,0,0,0
8778,True,0.79,0.45,0,0,0
8779,True,0.79,0.45,0,0,0
8780,True,0.79,0.45,0,0,0
8781,True,0.79,0.45,0,0,0
8782,True,0.79,0.45,0,0,0
8783,True,0.79,0.45,0,0,0
8784,False,0.79,0.45,0,0,-1
8785,True,0.79,0.45,0,0,0
8786,False,0.79,0.45,1,1,1
